#MV iteative lensing noise curves
# \ell Mask0 Mask1 Mask2
2.910000000000000000e+02 5.433858854333250034e-13 5.698088296275361238e-13 6.144639397356551709e-13
2.920000000000000000e+02 5.406062789992064442e-13 5.669128484113958814e-13 6.113780524876138717e-13
2.930000000000000000e+02 5.378423250695694918e-13 5.640326867847140509e-13 6.083082780008869367e-13
2.940000000000000000e+02 5.350939926076147815e-13 5.611683178790824748e-13 6.052545948602420778e-13
2.950000000000000000e+02 5.323612236733261583e-13 5.583196870894108581e-13 6.022169524829591004e-13
2.960000000000000000e+02 5.296439330873198042e-13 5.554867117259647416e-13 5.991952707511368117e-13
2.970000000000000000e+02 5.269420080936881668e-13 5.526692806662138454e-13 5.961894396448181234e-13
2.980000000000000000e+02 5.242553080235991754e-13 5.498672540067434210e-13 5.931993188742353662e-13
2.990000000000000000e+02 5.215836639583910902e-13 5.470804627152915176e-13 5.902247375126834614e-13
3.000000000000000000e+02 5.189268783929194852e-13 5.443087082826611412e-13 5.872654936292052809e-13
3.010000000000000000e+02 5.162847248988418277e-13 5.415517623745051873e-13 5.843213539211508906e-13
3.020000000000000000e+02 5.136569477877750338e-13 5.388093664834898234e-13 5.813920533468620010e-13
3.030000000000000000e+02 5.110432617748950872e-13 5.360812315812059422e-13 5.784772947585462502e-13
3.040000000000000000e+02 5.084433516419682759e-13 5.333670377698293900e-13 5.755767485345848195e-13
3.050000000000000000e+02 5.058568719004480611e-13 5.306664339343467525e-13 5.726900522125942244e-13
3.060000000000000000e+02 5.032834464553236990e-13 5.279790373944665039e-13 5.698168101216717307e-13
3.070000000000000000e+02 5.007226682678395680e-13 5.253044335562796401e-13 5.669565930154574487e-13
3.080000000000000000e+02 4.981740990191558774e-13 5.226421755646107729e-13 5.641089377045047545e-13
3.090000000000000000e+02 4.956372687733188142e-13 5.199917839545529489e-13 5.612733466892799830e-13
3.100000000000000000e+02 4.931116756409214537e-13 5.173527463037556345e-13 5.584492877924068330e-13
3.110000000000000000e+02 4.905967854419478911e-13 5.147245168840857533e-13 5.556361937916664640e-13
3.120000000000000000e+02 4.880921715496238158e-13 5.121066611313465928e-13 5.528336149125269273e-13
3.130000000000000000e+02 4.855979422830480893e-13 5.094992971767730953e-13 5.500416848796442012e-13
3.140000000000000000e+02 4.831143326875750029e-13 5.069026741225875727e-13 5.472606757725350120e-13
3.150000000000000000e+02 4.806415659784520491e-13 5.043170289016761640e-13 5.444908469363331598e-13
3.160000000000000000e+02 4.781798533767656310e-13 5.017425861078797879e-13 5.417324448020901851e-13
3.170000000000000000e+02 4.757293939446335048e-13 4.991795578253434095e-13 5.389857027077678089e-13
3.180000000000000000e+02 4.732903744210245734e-13 4.966281434589951080e-13 5.362508407181613605e-13
3.190000000000000000e+02 4.708629690568887250e-13 4.940885295640209555e-13 5.335280654458295124e-13
3.200000000000000000e+02 4.684473394511653480e-13 4.915608896759043417e-13 5.308175698713946443e-13
3.210000000000000000e+02 4.660436343861010820e-13 4.890453841402777900e-13 5.281195331641586499e-13
3.220000000000000000e+02 4.636519896626304755e-13 4.865421599428366697e-13 5.254341205025285084e-13
3.230000000000000000e+02 4.612725279361332776e-13 4.840513505391280042e-13 5.227614828945064797e-13
3.240000000000000000e+02 4.589053585520038161e-13 4.815730756847161143e-13 5.201017569983049014e-13
3.250000000000000000e+02 4.565505773809056399e-13 4.791074412647192937e-13 5.174550649425842517e-13
3.260000000000000000e+02 4.542082666547175816e-13 4.766545391238503447e-13 5.148215141473821777e-13
3.270000000000000000e+02 4.518784948016629895e-13 4.742144468963297872e-13 5.122011971442262492e-13
3.280000000000000000e+02 4.495613162820673724e-13 4.717872278358639923e-13 5.095941913968745699e-13
3.290000000000000000e+02 4.472567714238645181e-13 4.693729306453071666e-13 5.070005591216165447e-13
3.300000000000000000e+02 4.449648862581025610e-13 4.669715893065757723e-13 5.044203471079506846e-13
3.310000000000000000e+02 4.426856723546389722e-13 4.645832229108772789e-13 5.018535865391375071e-13
3.320000000000000000e+02 4.404191266573324466e-13 4.622078354880580172e-13 4.993002928123735807e-13
3.330000000000000000e+02 4.381652313198633026e-13 4.598454158369580482e-13 4.967604653596591618e-13
3.340000000000000000e+02 4.359239535411766941e-13 4.574959373550732481e-13 4.942340874680982552e-13
3.350000000000000000e+02 4.336952454011147438e-13 4.551593578684701322e-13 4.917211261005769237e-13
3.360000000000000000e+02 4.314790436957970501e-13 4.528356194616369129e-13 4.892215317159380405e-13
3.370000000000000000e+02 4.292752697732523158e-13 4.505246483075231276e-13 4.867352380898487232e-13
3.380000000000000000e+02 4.270838293689250218e-13 4.482263544972026830e-13 4.842621621350997890e-13
3.390000000000000000e+02 4.249046124411180830e-13 4.459406318699767937e-13 4.818022037221590582e-13
3.400000000000000000e+02 4.227374930068140566e-13 4.436673578432247375e-13 4.793552454996606409e-13
3.410000000000000000e+02 4.205823289769922365e-13 4.414063932420044980e-13 4.769211527149563222e-13
3.420000000000000000e+02 4.184389619920093614e-13 4.391575821294690255e-13 4.744997730345433551e-13
3.430000000000000000e+02 4.163072172576085342e-13 4.369207516361525474e-13 4.720909363646156442e-13
3.440000000000000000e+02 4.141869033799230442e-13 4.346957117903242754e-13 4.696944546714912356e-13
3.450000000000000000e+02 4.120778122014216217e-13 4.324822553477770118e-13 4.673101218023519183e-13
3.460000000000000000e+02 4.099797186362271482e-13 4.302801576215527979e-13 4.649377133054195911e-13
3.470000000000000000e+02 4.078923805057476801e-13 4.280891763118572827e-13 4.625769862505704547e-13
3.480000000000000000e+02 4.058155383741203661e-13 4.259090513360991492e-13 4.602276790500765308e-13
3.490000000000000000e+02 4.037489908949126529e-13 4.237395821518424783e-13 4.578895921286094232e-13
3.500000000000000000e+02 4.016928246416845770e-13 4.215808636187861133e-13 4.555628339999839065e-13
3.510000000000000000e+02 3.996471935019591741e-13 4.194330596005809076e-13 4.532475850605448465e-13
3.520000000000000000e+02 3.976122439373516042e-13 4.172963262623418324e-13 4.509440175616181720e-13
3.530000000000000000e+02 3.955881148935933177e-13 4.151708119764004798e-13 4.486522955097972920e-13
3.540000000000000000e+02 3.935749377101174878e-13 4.130566572286228700e-13 4.463725745665369294e-13
3.550000000000000000e+02 3.915728360297064932e-13 4.109539945240358880e-13 4.441050019483140774e-13
3.560000000000000000e+02 3.895819257082655160e-13 4.088629482933332056e-13 4.418497163265363687e-13
3.570000000000000000e+02 3.876023147246589460e-13 4.067836347983140074e-13 4.396068477271999274e-13
3.580000000000000000e+02 3.856341030902950067e-13 4.047161620385140705e-13 4.373765174313633451e-13
3.590000000000000000e+02 3.836773827587738424e-13 4.026606296566444898e-13 4.351588378744914528e-13
3.600000000000000000e+02 3.817322375357238216e-13 4.006171288450974996e-13 4.329539125466781743e-13
3.610000000000000000e+02 3.797987429887004449e-13 3.985857422515732132e-13 4.307618358926809611e-13
3.620000000000000000e+02 3.778769663564572431e-13 3.965665438853343713e-13 4.285826932115783927e-13
3.630000000000000000e+02 3.759669664589706503e-13 3.945595990232097668e-13 4.264165605568675182e-13
3.640000000000000000e+02 3.740687936072134002e-13 3.925649641154099065e-13 4.242635046363728824e-13
3.650000000000000000e+02 3.721824895126766991e-13 3.905826866919067156e-13 4.221235827121549955e-13
3.660000000000000000e+02 3.703080871971435717e-13 3.886128052680606817e-13 4.199968425004195099e-13
3.670000000000000000e+02 3.684456109024622579e-13 3.866553492508125954e-13 4.178833220715518073e-13
3.680000000000000000e+02 3.665950760002573085e-13 3.847103388448131414e-13 4.157830497498998063e-13
3.690000000000000000e+02 3.647564889016395692e-13 3.827777849581743922e-13 4.136960440136832905e-13
3.700000000000000000e+02 3.629298469667916145e-13 3.808576891088513298e-13 4.116223133952793662e-13
3.710000000000000000e+02 3.611151384149922669e-13 3.789500433301418628e-13 4.095618563806288378e-13
3.720000000000000000e+02 3.593123422339503513e-13 3.770548300772563621e-13 4.075146613095849761e-13
3.730000000000000000e+02 3.575214280899554329e-13 3.751720221329439973e-13 4.054807062755079587e-13
3.740000000000000000e+02 3.557423562370848489e-13 3.733015825137477371e-13 4.034599590255510336e-13
3.750000000000000000e+02 3.539750774274810677e-13 3.714434643758194067e-13 4.014523768602549601e-13
3.760000000000000000e+02 3.522195328204959654e-13 3.695976109211116805e-13 3.994579065337711646e-13
3.770000000000000000e+02 3.504756538930300315e-13 3.677639553032556420e-13 3.974764841535820958e-13
3.780000000000000000e+02 3.487433623485517911e-13 3.659424205336908801e-13 3.955080350804728542e-13
3.790000000000000000e+02 3.470225700274998162e-13 3.641329193876679029e-13 3.935524738285028212e-13
3.800000000000000000e+02 3.453131788165531700e-13 3.623353543100641541e-13 3.916097039648519802e-13
3.810000000000000000e+02 3.436150805584679121e-13 3.605496173217640197e-13 3.896796180100435672e-13
3.820000000000000000e+02 3.419281569617878407e-13 3.587755899254111802e-13 3.877620973373504975e-13
3.830000000000000000e+02 3.402522795107431984e-13 3.570131430113493797e-13 3.858570120732067883e-13
3.840000000000000000e+02 3.385873093746475859e-13 3.552621367640027868e-13 3.839642209968651580e-13
3.850000000000000000e+02 3.369330973177969204e-13 3.535224205675027847e-13 3.820835714405571245e-13
3.860000000000000000e+02 3.352894836092427313e-13 3.517938329120056773e-13 3.802148991890878489e-13
3.870000000000000000e+02 3.336562979324401967e-13 3.500762012993817303e-13 3.783580283801217446e-13
3.880000000000000000e+02 3.320334041638761902e-13 3.483693883055612887e-13 3.765128196874176153e-13
3.890000000000000000e+02 3.304208367404954726e-13 3.466734318570446353e-13 3.746793170631760611e-13
3.900000000000000000e+02 3.288186692160927435e-13 3.449884100170685248e-13 3.728576062884589710e-13
3.910000000000000000e+02 3.272269697984143963e-13 3.433143952459648116e-13 3.710477671236540591e-13
3.920000000000000000e+02 3.256458012946834448e-13 3.416514543444863601e-13 3.692498732469632014e-13
3.930000000000000000e+02 3.240752210569984839e-13 3.399996483958127166e-13 3.674639921924496679e-13
3.940000000000000000e+02 3.225152809275446361e-13 3.383590327088137192e-13 3.656901852886515163e-13
3.950000000000000000e+02 3.209660271841177717e-13 3.367296567604948114e-13 3.639285075968181505e-13
3.960000000000000000e+02 3.194275004855871837e-13 3.351115641389461168e-13 3.621790078490834665e-13
3.970000000000000000e+02 3.178997358171683819e-13 3.335047924855997897e-13 3.604417283868279730e-13
3.980000000000000000e+02 3.163827624357598533e-13 3.319093734384930188e-13 3.587167050991661686e-13
3.990000000000000000e+02 3.148766038155302898e-13 3.303253325745254276e-13 3.570039673611833530e-13
4.000000000000000000e+02 3.133812775931295852e-13 3.287526893525333577e-13 3.553035379720456648e-13
4.010000000000000000e+02 3.118967955132134084e-13 3.271914570557989477e-13 3.536154330937392885e-13
4.020000000000000000e+02 3.104231633737166024e-13 3.256416427346843703e-13 3.519396621888670187e-13
4.030000000000000000e+02 3.089603809713781614e-13 3.241032471496434600e-13 3.502762279593870126e-13
4.040000000000000000e+02 3.075084420469517739e-13 3.225762647135423248e-13 3.486251262847863410e-13
4.050000000000000000e+02 3.060673342307931503e-13 3.210606834348589370e-13 3.469863461604429564e-13
4.060000000000000000e+02 3.046370389881342311e-13 3.195564848598780316e-13 3.453598696357990914e-13
4.070000000000000000e+02 3.032175315644812887e-13 3.180636440157653890e-13 3.437456717527860335e-13
4.080000000000000000e+02 3.018087809310778558e-13 3.165821293531397201e-13 3.421437204841861941e-13
4.090000000000000000e+02 3.004107497301774183e-13 3.151119026888325151e-13 3.405539766718692120e-13
4.100000000000000000e+02 2.990233942205686943e-13 3.136529191485228359e-13 3.389763939651541241e-13
4.110000000000000000e+02 2.976466642228488828e-13 3.122051271095601727e-13 3.374109187591082748e-13
4.120000000000000000e+02 2.962805030650113447e-13 3.107684681436618911e-13 3.358574901328466299e-13
4.130000000000000000e+02 2.949248475274046702e-13 3.093428769594220587e-13 3.343160397878934419e-13
4.140000000000000000e+02 2.935796277887605065e-13 3.079282813454485334e-13 3.327864919865446726e-13
4.150000000000000000e+02 2.922447673710270130e-13 3.065246021125578117e-13 3.312687634899780810e-13
4.160000000000000000e+02 2.909201830849563411e-13 3.051317530369748720e-13 3.297627634968669710e-13
4.170000000000000000e+02 2.896057849756923659e-13 3.037496408026536849e-13 3.282683935814275235e-13
4.180000000000000000e+02 2.883014762678557693e-13 3.023781649441629266e-13 3.267855476319069324e-13
4.190000000000000000e+02 2.870071533110057560e-13 3.010172177895720450e-13 3.253141117888820113e-13
4.200000000000000000e+02 2.857227055252906423e-13 2.996666844028339197e-13 3.238539643834330971e-13
4.210000000000000000e+02 2.844480153464699308e-13 2.983264425266087284e-13 3.224049758757570401e-13
4.220000000000000000e+02 2.831829581715020929e-13 2.969963625251489535e-13 3.209670087930892785e-13
4.230000000000000000e+02 2.819274023039434287e-13 2.956763073268715696e-13 3.195399176683803406e-13
4.240000000000000000e+02 2.806812088994100864e-13 2.943661323669295260e-13 3.181235489784688910e-13
4.250000000000000000e+02 2.794442319106003391e-13 2.930656855302862303e-13 3.167177410823182378e-13
4.260000000000000000e+02 2.782163180332590512e-13 2.917748070940357559e-13 3.153223241594409553e-13
4.270000000000000000e+02 2.769973390116148212e-13 2.904933634279584434e-13 3.139371561909996136e-13
4.280000000000000000e+02 2.757872898789353217e-13 2.892213494745300578e-13 3.125622323768290701e-13
4.290000000000000000e+02 2.745861939519956156e-13 2.879587896427315301e-13 3.111975793194961535e-13
4.300000000000000000e+02 2.733940707393320485e-13 2.867057043304214590e-13 3.098432192803892394e-13
4.310000000000000000e+02 2.722109359080671764e-13 2.854621098893382021e-13 3.084991701412652059e-13
4.320000000000000000e+02 2.710368012502946483e-13 2.842280185900400705e-13 3.071654453665502641e-13
4.330000000000000000e+02 2.698716746497785724e-13 2.830034385865307354e-13 3.058420539650128285e-13
4.340000000000000000e+02 2.687155600487776873e-13 2.817883738813249835e-13 3.045290004521895548e-13
4.350000000000000000e+02 2.675684574144310515e-13 2.805828242903253483e-13 3.032262848118698942e-13
4.360000000000000000e+02 2.664303627054567037e-13 2.793867854076367425e-13 3.019339024585223327e-13
4.370000000000000000e+02 2.653012678389765906e-13 2.782002485705058443e-13 3.006518441988414485e-13
4.380000000000000000e+02 2.641811606569013984e-13 2.770232008240727726e-13 2.993800961941745555e-13
4.390000000000000000e+02 2.630700248927555319e-13 2.758556248864362876e-13 2.981186399221938673e-13
4.400000000000000000e+02 2.619678401383133717e-13 2.746974991133425079e-13 2.968674521390722200e-13
4.410000000000000000e+02 2.608745818099840053e-13 2.735487974633759253e-13 2.956265048412809995e-13
4.420000000000000000e+02 2.597902211158876313e-13 2.724094894623966456e-13 2.943957652277026546e-13
4.430000000000000000e+02 2.587147250220517713e-13 2.712795401686686481e-13 2.931751956616173956e-13
4.440000000000000000e+02 2.576480562193619112e-13 2.701589101377998272e-13 2.919647536326270370e-13
4.450000000000000000e+02 2.565901730901349523e-13 2.690475553876186241e-13 2.907643917187046028e-13
4.460000000000000000e+02 2.555410296745666477e-13 2.679454273626742759e-13 2.895740575481183207e-13
4.470000000000000000e+02 2.545005756376827479e-13 2.668524728997421118e-13 2.883936937614181699e-13
4.480000000000000000e+02 2.534687562357230750e-13 2.657686341921350313e-13 2.872232379734226800e-13
4.490000000000000000e+02 2.524455122829043017e-13 2.646938487549574254e-13 2.860626227352685881e-13
4.500000000000000000e+02 2.514307801180556531e-13 2.636280493897937934e-13 2.849117754964602928e-13
4.510000000000000000e+02 2.504244915712555180e-13 2.625711641496483813e-13 2.837706185664795659e-13
